Source,Target,weight
CanProveIt,McdonnellKJ,1.0
_CFJ_,Left2016action,1.0
LibertyUSA1776,ZuzulMarcia,1.0
donnabrazile,amantedelibros,1.0
SusanSarandon,BERNIEORBUST1,1.0
NyniaChance,KrystynEclipse,1.0
Bernlennials,CL4R4GU3RR4,1.0
ChristiChat,MayorMacDougall,1.0
LaborForBernie,dawn_ley,1.0
jenny_nalley,derdu1,1.0
IanMolony,richie2018,1.0
FL4TRUMPDOTCOM,MargieLBrown,1.0
azblonde2015,TamiDurling,1.0
trayNTP,unspokenbond,1.0
People4Bernie,Alex_Penguin_3,1.0
FeelTheBernToo,Wriseup,1.0
MaryMorientes,ManMet80,1.0
methanedetector,Keeblerqueen,1.0
HouseCracka,vivelafra,1.0
Ricky_Vaughn99,RightWingDiva,1.0
JaredWyand,chadhaines859,1.0
TRUMPHIANT2016,jrarvelo,1.0
BernieSanders,seksi,1.0
NationalNurses,BobCroaker,1.0
jmbse,Laffingmom,1.0
NRO,CruzinAhead,1.0
DanScavino,jmstingray647,1.0
WayneDupreeShow,Lisa_Luerssen,1.0
DarleneHBrook,ChgocadChic,1.0
GiveEmHellBern,hurrystyles94,1.0
BernieSanders,BernieBuddy16,1.0
BlankTheMedia,DanielIronhead,1.0
CNNPolitics,jbaird02,1.0
immigrant4trump,mkues65,1.0
People4Bernie,rockyacht,1.0
Bonfiredesigns,Funny_Girl_1956,1.0
peddoc63,Shooters_Wife,1.0
Millennials4Her,GroveCityDem,1.0
gqforbes,OsaRoja,1.0
AidanKing_,annasijieren,1.0
JaredWyand,iloverockchalk,1.0
BERNIEORBUST1,cherylatl,1.0
RogerJStoneJr,JFAAF_goffredo,1.0
MarkPontius,JenniferSchere,1.0
dbongino,dahart66,1.0
CarolHello1,redcloud5628,1.0
BigStick2013,idontcall911,1.0
Women4Bernie,SucculentEvent,1.0
Hillary4Tampa,AmazingSOP1,1.0
IngrahamAngle,WalterJohns11,1.0
TheNewDeal,Y36EK,1.0
FL4TRUMPDOTCOM,nancy_hamm1,1.0
nealgoswami,Ronc99,1.0
Libertea2012,winn1_winn,1.0
QuinnDaGhost,trekkerteach12,1.0
BellaDog4Bernie,Ninma_,1.0
healthandcents,T17R_TEdinger,1.0
CNN,4AllSoulKind,1.0
MWPolitics,rose10052,1.0
Bernie4PresUSA,BERNIEORBUST1,1.0
azblonde2015,SteelBackbone,1.0
Hillary4Tampa,josephine73,1.0
DanScavino,KDScioscia,1.0
AlisonSpalding2,ALD9119,1.0
RoseAnnDeMoro,CrestonQ,1.0
MAHAMOSA,5thdimdreamz,1.0
JaredWyand,Lisa_Luerssen,1.0
jbspharmd,wolfeprowler1,1.0
CNBCi,pr1nc355bttrcup,1.0
Bernie_Facts,Vel154,1.0
AidanKing_,Bernie_Quotes,1.0
BayouForBernie,JenniferSchere,1.0
arizonasanders,alsourgum,1.0
IngrahamAngle,korean_rabbit,1.0
clanceman65,yayala19,1.0
steph93065,SEAAdams2,1.0
ProjectBernie16,the_newtt,1.0
ChristiChat,Nick58Dog,1.0
slone,lish0531,1.0
stylistkavin,Russpoljunkie,1.0
akasha2458,DannysDarling,1.0
GlennHeiser,aheffne,1.0
brendan_hines,KramerFry,1.0
cclaypoole,leftygrove,1.0
TRUMPHIANT2016,hckysnyder,1.0
DocMomMN,Corgimom9047,1.0
wilw,DannysDarling,1.0
JohnDrogin,MyDriver88,1.0
Libertea2012,SuperStarCam1,1.0
samhwils,indianaboognish,1.0
TheNewDeal,LoLoTheSnob,1.0
Roberta1836,LoriSums,1.0
YoungPPL4Bernie,JanieceStaton,1.0
7SeasRecords,DeePort28,1.0
MAHAMOSA,IndigeniusBstrd,1.0
StoneSculptorJN,jjmartini21,1.0
TroutMaskReplca,skyoversc,1.0
Libertea2012,EskelinLyn,1.0
Trumptbird,leroy32148,1.0
SpecialKMB1969,arrjet17,1.0
marcorubio,TheBigVote16,1.0
_HankRearden,franksbrian,1.0
_SFRNC,rose10052,1.0
mesiaindo,HollyNiotti,1.0
BernieSanders,SageSpeaksToYou,1.0
Saint_Obama,jphilman0206,1.0
Illinois4Bernie,MixedPancake,1.0
faagifts,tasteofaz,1.0
MmmBob,GRForSanders,1.0
tedcruz,Texgalleslie,1.0
RockMetalKittyX,bythelake2,1.0
JaredWyand,Virginialynn_,1.0
Katlaya,skyoversc,1.0
ninaturner,AspireVM,1.0
SusanSarandon,Hedge_Shot,1.0
Robynsmith402,velvetrev,1.0
TylerRN0705,GetBZLiving,1.0
RockMetalKittyX,AngelBear2016,1.0
WayneDupreeShow,redcloud5628,1.0
The_book_girl,whereisrysmind,1.0
lucasbros,SeanPolit,1.0
SusanSarandon,DrdaveAnddee,1.0
Latinos4Bernie,platozkv,1.0
investorsplan,9975Ts,1.0
HouseCracka,1sonny12,1.0
stevej132,1559pg,1.0
CLewandowski_,aviv1818,1.0
peddoc63,s_chelf,1.0
iowacruzgirl,BeaBusyasabeeee,1.0
ThisWeekABC,JordanDLevin,1.0
DanScavino,yayala19,1.0
IAmFreedomMan,OlgaOlgamsmith,1.0
Libertea2012,valerie_cullins,1.0
bravehart60,jrarvelo,1.0
AidanKing_,RevStartsWithWV,1.0
jstines3,DanMartin_cards,1.0
SteveJurevicius,scotty2971,1.0
AVoiceForUSA,lynn_weiser,1.0
immigrant4trump,ChristiChat,1.0
LindaSuhler,early_kenneth,1.0
DefendingtheUSA,angels8000,1.0
NRO,mielewealth,1.0
guthrie_kelley,DebndanfarrDeb,1.0
PittsBern,BringMeCalliope,1.0
LollipopCrumbs,UmbraeTika,1.0
AdamParkhomenko,padamo510,1.0
Bernlennials,Hedge_Shot,1.0
garyinlv01,PrimMrs,1.0
Bernlennials,mariannefaith15,1.0
Lee_in_Iowa,Lehigh389,1.0
ChristiChat,bobnmarge,1.0
TrippSteve,jko417,1.0
Libertea2012,StreetsDept,1.0
azblonde2015,sc007kc,1.0
valerie_cullins,Adampdx,1.0
YugeMilo,soniahoward50,1.0
MSNBC,docmks,1.0
GRForSanders,Ecoanthro,1.0
immigrant4trump,Born2RunJosh,1.0
GRForSanders,annasijieren,1.0
DiamondandSilk,BarbaraJensen1,1.0
People4Bernie,innatevalue,1.0
SiCarswell,jeffbb53,1.0
KLSouth,rumfolo,1.0
David360NC,libertylady44,1.0
JeanetteJing,bernie99844507,1.0
YourPotus,jojoh888,1.0
eelawl1966,sunstretch,1.0
GRForSanders,RobertKoche,1.0
azblonde2015,julimwilkins,1.0
AidanKing_,BernRevolution,1.0
NCForBernie,Illinois4Bernie,1.0
SandersforNC,baroqueartisan,1.0
SynergyByDesign,whatzzhername,1.0
DanScavino,MJK98123,1.0
bcwilliams92,Republikim1,1.0
Latinos4Bernie,corinew77,1.0
BioWreck,jeffgully49,1.0
jt4congress2016,markvolner,1.0
JHowieJr,momwalks2,1.0
SusanSarandon,Satchboogie79,1.0
The_Trump_Train,jmatheson160,1.0
CassLGarrison,Milehimz13,1.0
MMFlint,AlexBerish,1.0
ernieHHI,kldreams61,1.0
NicholsUprising,fullofbalogna,1.0
immigrant4trump,BRS_aeon,1.0
HunterHRC2016,spiritmoon7,1.0
BerniesHomie,thespaceking12,1.0
ElleTeamBlonde,tkaraman,1.0
GottaLaff,swlucas420,1.0
Laneybaby004,TeamTrumpNC,1.0
azblonde2015,klummer2009,1.0
MMFlint,Bearded_Veggie,1.0
BLUIZK81,serenity82108,1.0
TheDailyEdge,a_standal,1.0
Libertea2012,vitrina63,1.0
residentfFL,UTHornsRawk,1.0
EricTrump,stevej132,1.0
The_book_girl,CarolynProctor,1.0
cascamike,JonathanPtrck,1.0
Latinos4Bernie,TzvetaManolova,1.0
BOSSYtxmar55,DemarcoSteve,1.0
asjuytfhyhotma1,cottsala_gladys,1.0
Iowa4Bernie,jenny_nalley,1.0
mikesldy6969,cindyapplegate2,1.0
MmmBob,WNC4Bernie,1.0
onahunttoday,laureldavilacpa,1.0
PittsBern,BCayenneBird,1.0
GuerrillaDems,K810Mt,1.0
The_Trump_Train,Redeemed1952,1.0
azblonde2015,e_monsendo,1.0
ChristiChat,DCHarris5,1.0
TrumpedAmerica,xyzzy73,1.0
TammyKosiancic,jamesmarie33,1.0
Iowa4Bernie,JesusForBernie,1.0
TrumpUntamed,SandraKH8,1.0
TexasForBernie,katz0081,1.0
GuerrillaDems,GlobalWeirding,1.0
babesforbernie,ireneberns,1.0
ND4Bernie,RMGarman,1.0
Luciano031982,HollyNiotti,1.0
RealJamesWoods,hifromtoronto,1.0
cidelson,joseph_carangi,1.0
Bernlennials,FreeThinkingFan,1.0
J_Policastro,Want2BNTexas,1.0
jhutch1992,meauho,1.0
AppMtGirl,frazzledma25,1.0
DonaldJTrumpJr,RepublicanMvmnt,1.0
FL4TRUMPDOTCOM,Redeemed1952,1.0
jenilynn1001,jko417,1.0
ChristiChat,RoseSwanson1,1.0
BornToBeGOP,brian_vanvreede,1.0
potus2016app,TX4MarcoRubio,1.0
roytatem,OWS_ellie,1.0
DearBernie2016,jjmartini21,1.0
pacoj,boushdag,1.0
MADE__USA,InkDemon,1.0
realDonaldTrump,MarkHalperin,1.0
BigMuscleBabe,realmojesse5372,1.0
RealJamesWoods,sage_road,1.0
Latinos4Bernie,Commander998381,1.0
Al_Gorelioni,MercyL0V3,1.0
RockMetalKittyX,TSFearadaigh,1.0
RoniSeale,hmmngbrd508,1.0
ElianaBenador,Contumedia,1.0
HillaryClinton,LoriSums,1.0
EndorseBernie,paladinette,1.0
DKG3387,LifeforceVibes,1.0
RBPundit,BettinaVLA,1.0
cmdorsey,DebraPianalto,1.0
jhutch1992,JonathanPtrck,1.0
PatriotByGod,jimmcvey1,1.0
BernieTweet2016,RaySlamb,1.0
LivingOnChi,BLUpfront,1.0
NicholsUprising,evolved_deb,1.0
SamanthaJoRoth,PlaysTrumpCard,1.0
YDP,chrgdup1973,1.0
People4Bernie,flwest66,1.0
Rindie62,GetBZLiving,1.0
llAdrianomegall,OldsterLady,1.0
iLoveLaurynHill,marilynwinders,1.0
People4Bernie,OHWomen4Bernie,1.0
dr_chris_jones,teka21bat,1.0
MarkHalperin,FizzyKell,1.0
SRottenberg,ErvinTilbe,1.0
davidsirota,PoliticallyLib,1.0
PatrickSvitek,Freedom4Dummies,1.0
Women4Bernie,DonJohnMWBD,1.0
jennschmelder,GlennHeiser,1.0
SomeBlueDevilFL,lizfretz,1.0
BernieSanders,israfel070,1.0
IL9CD4Bernie,CL4R4GU3RR4,1.0
NYC4TRUMP2016,CameliaDitch,1.0
ProjectBernie16,ranzo151,1.0
DeNeiceKenehan,Auntiemels,1.0
CNN,StewartDorinda,1.0
gqforbes,wrmilligan2,1.0
TexasForBernie,CSforBernie,1.0
jphilman0206,THETXEMBASSY,1.0
Libertea2012,StephenFitzge13,1.0
BernieSanders,Raywoolford,1.0
Emmme30,StGiannapray4us,1.0
Republikim1,1kenwilson24,1.0
Reuters,Leepa_Faith,1.0
asydtgashfhotm1,YugeJets,1.0
PittsBern,Commander998381,1.0
OutFrontCNN,deadeyemadoc,1.0
DefendingtheUSA,JosephMonaco,1.0
AidanKing_,Malavin01,1.0
realDonaldTrump,Funny_Girl_1956,1.0
amrightnow,clark7950,1.0
Latinos4Bernie,Berninitup,1.0
MarkPontius,Fayk_C,1.0
KatSchrodinger,unspokenbond,1.0
C0nservativeGal,Max2Min,1.0
People4Bernie,jmilzzz,1.0
bassomar_omy,mapLowis,1.0
Latinos4Bernie,oh2tweet,1.0
Donkey_Feed,BethMcEldowney,1.0
Rich_fxdump,vinniepaiano,1.0
CWAUnion,rafie281,1.0
SarahLeeAnne,sareed59,1.0
CNBCi,JesusForBernie,1.0
KLSouth,LindaSuhler,1.0
HillarysMen,ubervaper,1.0
Debugvt,pilgrimseoul,1.0
NyniaChance,the3star2nr,1.0
abowersock,TammyKosiancic,1.0
NeilTurner_,MoniQueMoniCat,1.0
garthkirkwood,cathyspartanj,1.0
QuinnDaGhost,monique1731,1.0
OndrejRedpill,wood_brdwood68,1.0
Women4Bernie,Arphahat,1.0
Dad_Trump2,VoiceOverPerson,1.0
RightForRubio,GopNarragansett,1.0
TimeforTruth16,SandraR14676287,1.0
BOSSYtxmar55,hckysnyder,1.0
mitchellreports,AmazingSOP1,1.0
carlos_thinks,FranzGanter,1.0
LivingOnChi,jthomson4bernie,1.0
immigrant4trump,BarbaraChartie1,1.0
nepafortrump,JasonsGrandpa,1.0
ND4Bernie,Kcrner,1.0
IAStartingLine,patriotmom61,1.0
BernieSanders,motown4bernie,1.0
Iowa4Bernie,melissaS130,1.0
BernieSanders,BlueDuPage,1.0
KLSouth,MiriamRoseMc,1.0
MLK_MPLS,platozkv,1.0
GoToArtRave,Boy_Scout1111,1.0
BayouForBernie,korn2005,1.0
David360NC,JoanPitre,1.0
maryaliceparks,rafie281,1.0
DiamondandSilk,jenilynn1001,1.0
clanceman65,fcwic1,1.0
Katealt,mrsgordon586,1.0
ernieHHI,YLu1220,1.0
TudorCityLady,BarbaraZaccai,1.0
jenilynn1001,sydphiluxy,1.0
ProjectBernie16,iLoveLaurynHill,1.0
SpecialKMB1969,dantegtmeyer,1.0
bimmerella,maxrafaelwaller,1.0
ResistTyranny,guthrie_kelley,1.0
commondreams,Ecoanthro,1.0
ChristiChat,vikkideiter,1.0
TheTrumpTrailer,garthkirkwood,1.0
BerniesBros,TerriTwally,1.0
Alasscan_,SophieInCT,1.0
JaredWyand,LeslieWix,1.0
AngrySenSanders,BERNIEORBUST1,1.0
KatBrezler,jkrupkin26,1.0
BarnMom52,Jana_1977,1.0
TzvetaManolova,ganter91,1.0
10thAmendment,VermillionRich,1.0
leftsidestoryUS,boushdag,1.0
AndrewWMullins,MarciaCM1,1.0
GuerrillaDems,Mini_Equine,1.0
jenny_nalley,mattdpalm,1.0
georgehenryw,CriswellsOk,1.0
Iowa4Bernie,flitedocnm,1.0
cclaypoole,griffin_rick,1.0
Latinos4Bernie,baroqueartisan,1.0
LivingOnChi,KneeHess,1.0
Bernlennials,Legionof7,1.0
amrightnow,CASuperrunner,1.0
lucasbros,jkrupkin26,1.0
KLSouth,mesiaindo,1.0
BERNIEORBUST1,PauseNet,1.0
DiamondandSilk,PrimMrs,1.0
DanScavino,KevinCrabtree1,1.0
azblonde2015,zoeziz,1.0
frairemalissia1,YugeJets,1.0
ThePatriot143,popstherock33,1.0
_HankRearden,restore_US_now,1.0
jhutch1992,NewRBEworld,1.0
tates5a,thesocraticfool,1.0
People4Bernie,TammyPike4,1.0
MarkRuffalo,mxsawyer,1.0
KyleTaylorLucas,sayarita,1.0
InfamousGrace_,nancyhighlands7,1.0
winegirl73,mkues65,1.0
BernieSanders,MeaSongbird,1.0
botting_world26,Freedomrings22,1.0
BerniesHomie,Nicole28851,1.0
LollipopCrumbs,RealZiggyFlo,1.0
GRForSanders,LittlefieldZach,1.0
RMGarman,KimLSB310,1.0
BernieSanders,WatashiGuru,1.0
MoveOn,GeorgeKiddJr,1.0
HillaryforIA,Donna_West,1.0
peterdaou,word_34,1.0
trendingsohard,LMD1975,1.0
FrankLuntz,CLPartyTX,1.0
NatureGuy101,drtraviswoulfe,1.0
FrankLuntz,a_standal,1.0
Brains4Bern,iLoveLaurynHill,1.0
CajunKangaroo,chadhaines859,1.0
DefendingtheUSA,LiveNewsyTweets,1.0
RoseAnnDeMoro,CAS2328,1.0
l4nguyen,DailyJoshNews,1.0
robinhillock77,koontz205,1.0
DefendingtheUSA,ValentinoZoey,1.0
DKG3387,scotty2971,1.0
BernieSanders,hollers_l,1.0
DanScavino,ArtoftheDealPAC,1.0
DanScavino,Funny_Girl_1956,1.0
MSNBC,CharlesMunn1,1.0
desmoinesdem,noahjkim,1.0
Appraiser19L,49f8f38790164c4,1.0
Women4Bernie,rockyacht,1.0
YoBenCohen,snowsurfvt,1.0
EricTrump,NetworksManager,1.0
WayneEdH,georgefayner,1.0
WayneDupreeShow,Junebug1952,1.0
LivingOnChi,Bernie11901,1.0
jenny_nalley,cafox71,1.0
SusanSarandon,USAprogression,1.0
BernieSanders,hsvforbernie,1.0
iowacruzgirl,annepaezNOLA,1.0
Urza83,pollyantics,1.0
DanScavino,Kathleen2ndA,1.0
mostawesomeblog,NettiePearl01,1.0
azblonde2015,helpingthos,1.0
SMolloyDVM,PatriotJewel,1.0
Sytharix,calicoskin,1.0
Laneybaby004,theratzpack,1.0
realDonaldTrump,Columbus2382,1.0
DaveJRosas,concerningtimes,1.0
RushCity4Bernie,Commander998381,1.0
NCForBernie,4BernieBecause,1.0
CallawayBOT,mama_marley,1.0
HispanicsTrump,bigdemilovato1,1.0
AdrienneCordova,italydreamer15,1.0
SansaRising,GuenPage,1.0
IanMolony,OldElmTree,1.0
noreallyhowcome,annasijieren,1.0
bernreport,PittsBern,1.0
DMRegister,Amooremetal,1.0
TweetingYarnie,TeddyMopar,1.0
AaronRegunberg,elliottc891,1.0
NewyorkWeissman,paladinette,1.0
the_intercept,theadjournalist,1.0
FOXXXXFIRE5,AdamNGuy,1.0
enzerukristin,Alex_Penguin_3,1.0
marcorubio,jmt8090,1.0
BCP229,PPOAGE,1.0
WayneDupreeShow,Mikerollin3,1.0
AGirl4Bernie,RF_burns_red,1.0
JaredWyand,drunk8_leg,1.0
Vote_For_Trump,LAgirlrebelyell,1.0
bernie4prezzz,bernie99844507,1.0
GeeOhPees2,scotty2971,1.0
AdamSmith_USA,PIE20121,1.0
Al_Gorelioni,trump2021,1.0
GottaLaff,KyleTaylorLucas,1.0
TerriTwally,K_Balt_Finnerty,1.0
MaryMorientes,awelab1956,1.0
FemsHaveBallz,palabrasabia8,1.0
stylistkavin,xdelmar59,1.0
the_intercept,LuvLuchia,1.0
joshthurmond,AGirl4Bernie,1.0
dovorah001,SaveFreedomUSA,1.0
Tea_Alliance,gramps97,1.0
Libertea2012,blebail,1.0
azblonde2015,SMW5683,1.0
WhirlwindWisdom,marinmaven,1.0
immigrant4trump,MencarelliTim,1.0
EricTrump,NYCGlobal,1.0
MahouShousho,keeton626,1.0
TheNewDeal,JoeBlowLA,1.0
BernieSanders,berniebabe2016,1.0
BigStick2013,lovegrowshere,1.0
gqforbes,321Chapp,1.0
VaraBBC,missb62,1.0
BigStick2013,ColdironVicki,1.0
investorsplan,realbigstriper,1.0
KamVTV,bguarino58,1.0
jhutch1992,KoalaInTheOven,1.0
BernieSanders,Whoop9,1.0
NationalNurses,mrsgordon586,1.0
Latinos4Bernie,VoicesDementia,1.0
PattonDivision,tpicard2,1.0
brucereddenjr,jsipe2005,1.0
iVote4USA,BerniesBros,1.0
_feel_the_bern_,allenvollbrecht,1.0
KatBrezler,JSithavady,1.0
DefendingtheUSA,Meli6402,1.0
maxlydic,bigboater88,1.0
rightwinglatina,RickPerry45th,1.0
Women4Bernie,EmmaSegasture,1.0
BernieXVI,annasijieren,1.0
Libertea2012,teb065,1.0
SomeBlueDevilFL,lmoffatt2009,1.0
ireneberns,Hedge_Shot,1.0
NationalNurses,Cooking4Bernie,1.0
MeticulousPaul,JerryAgents,1.0
CNNPolitics,ThereseOSulliv2,1.0
VoteMeadows,THETXEMBASSY,1.0
CajunKangaroo,idie0842,1.0
pittgriffin,natasha_sax,1.0
LivingOnChi,Jlynch661,1.0
TrumpNewMedia,PatriciaBride,1.0
HouseCracka,LeslieWix,1.0
BOSSYtxmar55,mlrisdon,1.0
SaraGreenwell,BigBrotherNoNo,1.0
creditease,hunkaberninlove,1.0
DanScavino,chrgdup1973,1.0
GRForSanders,naveenchenna,1.0
BernieSanders,IAmDannyYoo,1.0
customwww,sewpc123,1.0
TheBernReport,etara44,1.0
DonaldJTrumpJr,helpingthos,1.0
BernieSanders__,BERNIEORBUST1,1.0
Women4Bernie,Gbstewart67,1.0
MoveOn,k_devi,1.0
danahaswell,sunstretch,1.0
brendan_hines,BerniesBros,1.0
gdebenedetti,velvetrev,1.0
FoxNews,CFT1,1.0
MAHAMOSA,WindsorDw,1.0
Gingers4Bernie,Bernie45thPOTUS,1.0
People4Bernie,ALforBernie,1.0
DanScavino,PoliticalMikeGB,1.0
yaboyberniesand,GatuvelaK,1.0
ChristiChat,Trumpforpotus16,1.0
WichitaBern,BlkGirls4Bernie,1.0
DannyEFreeman,berniebabe2016,1.0
lydiahuxley93,_SSHERETICSS_,1.0
RealJamesWoods,kyliewylie78,1.0
docftw33,PositivelyCanDo,1.0
Iowa4Bernie,thestraygoose,1.0
KLSouth,ShellyLeigh123,1.0
ROCKWITHBECK,sandyriccobono,1.0
gqforbes,BPPope,1.0
Destinbeach22,constitutionguy,1.0
elizadushku,ProGloCommons,1.0
BernieSanders,adviceforbernie,1.0
ThePatriot143,SharNeal,1.0
marcorubio,galtinthegulch,1.0
RichardJSunkle,just_old_joe,1.0
the_intercept,suaveadonis,1.0
skyjones55,mary122514,1.0
ronpaulrevoluti,JosephEach,1.0
NCForBernie,staceycomfort,1.0
ThomasBernpaine,NickDMoody,1.0
healthandcents,stoyeneso,1.0
sbauerAP,JoshPainter2154,1.0
DarleneHBrook,Johnsontx5Diane,1.0
nikroybal,skorpyos,1.0
NickDMoody,bernie99844507,1.0
Kansas_Of_NJ,AxelrodGrace,1.0
AndrewCicchetti,ibstevie,1.0
SiCarswell,Teapublicanways,1.0
TPPCitizensFund,Tab1791,1.0
Brains4Bern,VanStreetDog,1.0
ProPublica,threatcon5,1.0
fredhsteel,003a04f8c2054b7,1.0
BrittanyUSABoom,mparkertng,1.0
laureldavilacpa,Earnest_One,1.0
Women4Bernie,morerye,1.0
DefendingtheUSA,jacey_4trump,1.0
DanScavino,JChamberlin68,1.0
marksmile100,DebndanfarrDeb,1.0
BerniesHomie,joe__2,1.0
BernRevolution,OldsterLady,1.0
immigrant4trump,bobbyhochu,1.0
HuntingMag,PP15146407,1.0
k_devi,cdubgma,1.0
DanScavino,TudorCityLady,1.0
FoggyTrails,Bernie11901,1.0
faagifts,Htown4Trump,1.0
SansaRising,Pinefeather14,1.0
RobinHoodTax,DUH4Healthcare,1.0
VickyBrush,arrjet17,1.0
dragonian3333,barkmartin,1.0
AidanKing_,Retro94,1.0
Bernie2016tv,TardisMechanic1,1.0
BerniesHomie,NancyGaldeano,1.0
YugeMilo,KristineQ930,1.0
southerntalker,tlwtexas,1.0
MoveOn,IDreamIn4D,1.0
TeamMarco,coolestgrandma8,1.0
GRForSanders,kemba722,1.0
StatesPoll,thecarnage07,1.0
JonathanPtrck,JonBanquer,1.0
NYC4TRUMP2016,stoyeneso,1.0
Women4Bernie,JoseGoldschmidt,1.0
amrightnow,Diane400,1.0
RemoveFromPower,KimGOP60,1.0
Libertea2012,WildPowers,1.0
ArtoftheDealPAC,ninja_kach,1.0
inspiteoffires,skyoversc,1.0
immigrant4trump,ispytexas,1.0
FrankLuntz,WildPowers,1.0
ThePatriot143,Missy_Kidd,1.0
MeaSongbird,ladybug0501,1.0
ShaunaRRichards,SophieInCT,1.0
jt4congress2016,justgrateful,1.0
fitethegoodfite,SandyPierce,1.0
HeatherMatarazz,AidanKing_,1.0
peddoc63,anne_norton,1.0
us08142015,etara44,1.0
sanderswins,LiberalLaTchr,1.0
RichardAngwin,Legalator,1.0
Frances_Fisher,devdam1,1.0
AlexBerish,bernie99844507,1.0
Ricky_Vaughn99,R_del_Mar,1.0
fillupcats,arualofelia,1.0
JeanetteJing,sardnas51,1.0
Ricky_Vaughn99,PennyHicks13,1.0
_laaallliii,theopholus,1.0
BOSSYtxmar55,hallmarkm1,1.0
KatBrezler,estru1226,1.0
lvphillies08,TrumpLouisiana,1.0
CLewandowski_,jmstingray647,1.0
SoulWithoutVoic,pollyantics,1.0
sandyaschneider,LiveNewsyTweets,1.0
azblonde2015,Laneybaby004,1.0
Gema7414Mario,SpecialKMB1969,1.0
DonaldJTrumpJr,kathy_hoffman,1.0
Kevinhforjust,ynellynel,1.0
CNN,IiFdr,1.0
DayJojo771980,WayneEdH,1.0
BerniesBros,FuschiaBanana,1.0
TrumpMyPres,concerningtimes,1.0
JohnGGalt,MDavidMorris2,1.0
YugeMilo,CatRN4U,1.0
QuinnDaGhost,KAIJUKING23,1.0
NationalNurses,WNC4Bernie,1.0
DFAaction,jkrupkin26,1.0
Brains4Bern,gortsf,1.0
RoseAnnDeMoro,NNU4ALLRNs,1.0
democracynow,jkrupkin26,1.0
BernieSanders,NurseMargie_NNU,1.0
ChristiChat,williamcreedcox,1.0
MoveOn,JSithavady,1.0
FrankLuntz,MrMosis,1.0
BernieBrigade,buell003,1.0
Ricky_Vaughn99,KenSnps,1.0
karebear575,NyniaChance,1.0
eelawl1966,OldsterLady,1.0
Iowa4Bernie,BlkGirls4Bernie,1.0
NyniaChance,Bernie_Quotes,1.0
williamcreedcox,hwils43,1.0
LGlick1,CtBrokerRoks,1.0
NewyorkWeissman,ND4Bernie,1.0
slone,mightymitchell1,1.0
People4Bernie,j_lajara,1.0
azblonde2015,MencarelliTim,1.0
BernieTeachers,coolepairc,1.0
DanScavino,CJCboi,1.0
LindaSuhler,SpecialKMB1969,1.0
BettinaVLA,grandpooba5440,1.0
Morning_Joe,Samstwitch,1.0
Latinos4Bernie,yclaes623,1.0
trumpy17,lisam02184,1.0
LydSalt,jan_goran,1.0
Bernie_Sanders_,purpletaffy1,1.0
yaboyberniesand,marilynwinders,1.0
GottaLaff,leoluminary,1.0
QuePasaVallarta,Dierdra03,1.0
TheTrumpTrailer,tonynausetbeac1,1.0
RWSurferGirl1,thecarnage07,1.0
SansaRising,markgoodenow1,1.0
slaboe,galtinthegulch,1.0
Trisha_Tahmasbi,KAIJUKING23,1.0
steph93065,scout1881,1.0
georgehenryw,coblentzjx,1.0
GlennHeiser,Laffincrow,1.0
azblonde2015,ChristiChat,1.0
eduloanrevolt,bubblyynessa,1.0
HahnAmerica,censoredbee,1.0
People4Bernie,IceDeep,1.0
Frances_Fisher,Campaign4Bernie,1.0
DanScavino,wrmilligan,1.0
IAmCaraMcClure,rjber15,1.0
NAInfidels,SqlAgent01,1.0
GRForSanders,brubernu,1.0
PamDMON,ireneberns,1.0
bennyjohnson,LI4Bernie,1.0
WayneDupreeShow,wood_brdwood68,1.0
DanScavino,stormestone,1.0
wilw,cerah_hedrick,1.0
steph93065,BooBooBear4U2,1.0
BellaDog4Bernie,Europe4Sanders,1.0
teaparty321,TimKelley26,1.0
BigStick2013,LisaMeggs,1.0
KroegerIA01,thespaceking12,1.0
MLK_MPLS,VanStreetDog,1.0
cbs11jack,Youxia88,1.0
MAHAMOSA,SLP4Bernie,1.0
teaparty321,bates512,1.0
BernieSanders,Dispersi0n,1.0
EmmaSegasture,WMN4SRVL,1.0
cheryluwoodford,JonathanPtrck,1.0
SansaRising,griffin_rick,1.0
AndrewCicchetti,GrainOfSands,1.0
Latinos4Bernie,DualGrey,1.0
morganisaginger,saforbernie,1.0
ArabsForBernie,WirSindAlleFRK,1.0
TexanCat,CruzinAhead,1.0
Bernie_Facts,indianaboognish,1.0
EndorseBernie,UmbraeTika,1.0
LindaSuhler,lynn_weiser,1.0
ofccadjust,147DW,1.0
Iowa4Bernie,sunstretch,1.0
KamVTV,MarcielleYoung,1.0
Christians4HRC,ManMet80,1.0
CNNPolitics,ArabsForBernie,1.0
SpecialKMB1969,lwest16,1.0
MMG_411984,threatcon5,1.0
realDonaldTrump,MNforTrump,1.0
SamanthaJoRoth,jacey_4trump,1.0
YugeMilo,KolosiekE,1.0
BerniesHomie,BerniesGal,1.0
GRForSanders,kujo71,1.0
buckeyemimi27,Robynsmith402,1.0
NationChangers,JohnJaeger_MT,1.0
DanScavino,HouseCracka,1.0
GilTPolitics,BewareTheBeliev,1.0
ProjectBernie16,mattieren,1.0
gerfingerpoken,Ps5725,1.0
Libertea2012,cunninghamneilb,1.0
CitzAbroad4Bern,McdonnellKJ,1.0
EricTrump,azblonde2015,1.0
